com;typecom;reg;dep;arr;tncc;ncc;nccenr;libelle;can;comparent;nom_commune;latitude;longitude,type
7262;COM;84;7;71;0;SAINT LAURENT LES BAINS LAVAL D AURELLE;'Saint-Laurent-les-Bains-Laval-d''Aurelle';'Saint-Laurent-les-Bains-Laval-d''Aurelle';713;;Saint-Laurent-les-Bains;44.616667;3.966667;1
7263;COM;84;7;71;0;SAINT LAURENT SOUS COIRON;Saint-Laurent-sous-Coiron;Saint-Laurent-sous-Coiron;712;;Saint-Laurent-sous-Coiron;44.633333;4.483333;1
7264;COM;84;7;72;0;SAINT MARCEL D ARDECHE;'Saint-Marcel-d''Ardèche';'Saint-Marcel-d''Ardèche';705;;'Saint-Marcel-d''ArdÃ¨che';44.316667;4.616667;1
7265;COM;84;7;73;0;SAINT MARCEL LES ANNONAY;Saint-Marcel-lès-Annonay;Saint-Marcel-lès-Annonay;701;;Saint-Marcel-lÃ¨s-Annonay;45.283333;4.616667;1
7266;COM;84;7;71;0;SAINTE MARGUERITE LAFIGERE;Sainte-Marguerite-Lafigère;Sainte-Marguerite-Lafigère;716;;Sainte-Marguerite-LafigÃ¨re;44.466667;3.983333;1
7267;COM;84;7;71;0;SAINT MARTIAL;Saint-Martial;Saint-Martial;706;;Saint-Martial;44.866667;4.266667;1
7268;COM;84;7;72;0;SAINT MARTIN D ARDECHE;'Saint-Martin-d''Ardèche';'Saint-Martin-d''Ardèche';705;;'Saint-Martin-d''ArdÃ¨che';44.3;4.583333;1
7269;COM;84;7;73;0;SAINT MARTIN DE VALAMAS;Saint-Martin-de-Valamas;Saint-Martin-de-Valamas;706;;Saint-Martin-de-Valamas;44.933333;4.366667;1
7270;COM;84;7;72;0;SAINT MARTIN SUR LAVEZON;Saint-Martin-sur-Lavezon;Saint-Martin-sur-Lavezon;709;;Saint-Martin-sur-Lavezon;;;1
7272;COM;84;7;71;0;SAINT MAURICE D ARDECHE;'Saint-Maurice-d''Ardèche';'Saint-Maurice-d''Ardèche';715;;'Saint-Maurice-d''ArdÃ¨che';44.516667;4.4;1
7273;COM;84;7;71;0;SAINT MAURICE D IBIE;'Saint-Maurice-d''Ibie';'Saint-Maurice-d''Ibie';712;;'Saint-Maurice-d''Ibie';44.5;4.5;1
7274;COM;84;7;72;0;SAINT MAURICE EN CHALENCON;Saint-Maurice-en-Chalencon;Saint-Maurice-en-Chalencon;706;;Saint-Maurice-en-Chalencon;;;1
7275;COM;84;7;71;0;SAINT MELANY;Saint-Mélany;Saint-Mélany;716;;Saint-MÃ©lany;44.516667;4.116667;1
7276;COM;84;7;73;0;SAINT MICHEL D AURANCE;'Saint-Michel-d''Aurance';'Saint-Michel-d''Aurance';706;;'Saint-Michel-d''Aurance';44.9;4.466667;1
7277;COM;84;7;71;0;SAINT MICHEL DE BOULOGNE;Saint-Michel-de-Boulogne;Saint-Michel-de-Boulogne;704;;Saint-Michel-de-Boulogne;44.683333;4.433333;1
7278;COM;84;7;72;0;SAINT MICHEL DE CHABRILLANOUX;Saint-Michel-de-Chabrillanoux;Saint-Michel-de-Chabrillanoux;706;;Saint-Michel-de-Chabrillanoux;;;1
7279;COM;84;7;72;0;SAINT MONTAN;Saint-Montan;Saint-Montan;705;;Saint-Montan;44.433333;4.616667;1
7280;COM;84;7;71;0;SAINT PAUL LE JEUNE;Saint-Paul-le-Jeune;Saint-Paul-le-Jeune;716;;Saint-Paul-le-Jeune;44.333333;4.15;-1
7281;COM;84;7;73;0;SAINT PERAY;Saint-Péray;Saint-Péray;707;;Saint-PÃ©ray;44.95;4.833333;1
7282;COM;84;7;71;0;SAINT PIERRE DE COLOMBIER;Saint-Pierre-de-Colombier;Saint-Pierre-de-Colombier;713;;Saint-Pierre-de-Colombier;44.7;4.266667;1
7283;COM;84;7;72;0;SAINT PIERRE LA ROCHE;Saint-Pierre-la-Roche;Saint-Pierre-la-Roche;709;;Saint-Pierre-la-Roche;44.65;4.616667;1
7284;COM;84;7;71;0;SAINT PIERRE SAINT JEAN;Saint-Pierre-Saint-Jean;Saint-Pierre-Saint-Jean;716;;Saint-Pierre-Saint-Jean;;;1
7285;COM;84;7;73;0;SAINT PIERRE SUR DOUX;Saint-Pierre-sur-Doux;Saint-Pierre-sur-Doux;708;;Saint-Pierre-sur-Doux;45.1;4.466667;-1
7286;COM;84;7;73;0;SAINT PIERREVILLE;Saint-Pierreville;Saint-Pierreville;706;;Saint-Pierreville;44.816667;4.483333;1
7287;COM;84;7;71;0;SAINT PONS;Saint-Pons;Saint-Pons;712;;Saint-Pons;44.583333;4.583333;1
7288;COM;84;7;72;0;SAINT PRIEST;Saint-Priest;Saint-Priest;710;;Saint-Priest;;;1
7289;COM;84;7;71;0;SAINT PRIVAT;Saint-Privat;Saint-Privat;704;;Saint-Privat;44.633333;4.416667;1
7290;COM;84;7;73;0;SAINT PRIX;Saint-Prix;Saint-Prix;708;;Saint-Prix;44.95;4.516667;1
7291;COM;84;7;71;0;SAINT REMEZE;Saint-Remèze;Saint-Remèze;715;;Saint-RemÃ¨ze;44.383333;4.5;1
7292;COM;84;7;73;0;SAINT ROMAIN D AY;'Saint-Romain-d''Ay';'Saint-Romain-d''Ay';708;;'Saint-Romain-d''Ay';45.166667;4.666667;1
7293;COM;84;7;73;0;SAINT ROMAIN DE LERPS;Saint-Romain-de-Lerps;Saint-Romain-de-Lerps;707;;Saint-Romain-de-Lerps;44.983333;4.8;1
7294;COM;84;7;71;0;SAINT SAUVEUR DE CRUZIERES;Saint-Sauveur-de-Cruzières;Saint-Sauveur-de-Cruzières;716;;Saint-Sauveur-de-CruziÃ¨res;44.3;4.266667;1
7295;COM;84;7;72;0;SAINT SAUVEUR DE MONTAGUT;Saint-Sauveur-de-Montagut;Saint-Sauveur-de-Montagut;706;;Saint-Sauveur-de-Montagut;44.816667;4.583333;1
7296;COM;84;7;71;0;SAINT SERNIN;Saint-Sernin;Saint-Sernin;704;;Saint-Sernin;44.566667;4.4;1
7297;COM;84;7;73;0;SAINT SYLVESTRE;Saint-Sylvestre;Saint-Sylvestre;708;;Saint-Sylvestre;;;1
7298;COM;84;7;72;0;SAINT SYMPHORIEN SOUS CHOMERAC;Saint-Symphorien-sous-Chomérac;Saint-Symphorien-sous-Chomérac;709;;Saint-Symphorien-sous-ChomÃ©rac;44.716667;4.7;1
7299;COM;84;7;73;0;SAINT SYMPHORIEN DE MAHUN;Saint-Symphorien-de-Mahun;Saint-Symphorien-de-Mahun;708;;Saint-Symphorien-de-Mahun;45.166667;4.55;1
7300;COM;84;7;72;0;SAINT THOME;Saint-Thomé;Saint-Thomé;712;;Saint-ThomÃ©;44.5;4.633333;1
7301;COM;84;7;73;0;SAINT VICTOR;Saint-Victor;Saint-Victor;708;;Saint-Victor;45.1;4.666667;1
7302;COM;84;7;72;0;SAINT VINCENT DE BARRES;Saint-Vincent-de-Barrès;Saint-Vincent-de-Barrès;709;;Saint-Vincent-de-BarrÃ¨s;44.65;4.7;1
7303;COM;84;7;72;0;SAINT VINCENT DE DURFORT;Saint-Vincent-de-Durfort;Saint-Vincent-de-Durfort;706;;Saint-Vincent-de-Durfort;44.8;4.633333;-1
7304;COM;84;7;71;0;SALAVAS;Salavas;Salavas;715;;Salavas;44.4;4.383333;0
7305;COM;84;7;71;4;SALELLES;Salelles;Les Salelles;716;;Salelles (Les);44.416667;4.083333;1
7306;COM;84;7;71;0;SAMPZON;Sampzon;Sampzon;715;;Sampzon;44.416667;4.316667;0
7307;COM;84;7;71;0;SANILHAC;Sanilhac;Sanilhac;715;;Sanilhac;44.516667;4.25;0
7308;COM;84;7;73;0;SARRAS;Sarras;Sarras;711;;Sarras;45.183333;4.8;0
7309;COM;84;7;73;0;SATILLIEU;Satillieu;Satillieu;708;;Satillieu;45.15;4.616667;-1
7310;COM;84;7;73;0;SAVAS;Savas;Savas;701;;Savas;45.3;4.7;0
7311;COM;84;7;71;0;SCEAUTRES;Sceautres;Sceautres;712;;Sceautres;44.616667;4.633333;-1
7312;COM;84;7;73;0;SECHERAS;Sécheras;Sécheras;714;;SÃ©cheras;45.116667;4.766667;1
7313;COM;84;7;73;0;SERRIERES;Serrières;Serrières;711;;SerriÃ¨res;45.316667;4.75;0
7314;COM;84;7;72;0;SILHAC;Silhac;Silhac;717;;Silhac;44.9;4.633333;0
7315;COM;84;7;71;3;SOUCHE;Souche;La Souche;713;;Souche (La);;;0
7316;COM;84;7;73;0;SOYONS;Soyons;Soyons;717;;Soyons;44.883333;4.85;0
7317;COM;84;7;73;0;TALENCIEUX;Talencieux;Talencieux;702;;Talencieux;45.216667;4.783333;0
7318;COM;84;7;71;0;TAURIERS;Tauriers;Tauriers;715;;Tauriers;44.55;4.283333;0
7319;COM;84;7;72;2;TEIL;Teil;Le Teil;712;;Teil (Le);44.55;4.683333;0
7321;COM;84;7;73;0;THORRENC;Thorrenc;Thorrenc;702;;Thorrenc;45.233333;4.766667;0
7322;COM;84;7;71;0;THUEYTS;Thueyts;Thueyts;713;;Thueyts;44.683333;4.216667;0
7323;COM;84;7;73;0;TOULAUD;Toulaud;Toulaud;717;;Toulaud;44.9;4.816667;0
7324;COM;84;7;73;0;TOURNON SUR RHONE;Tournon-sur-Rhône;Tournon-sur-Rhône;714;;Tournon-sur-RhÃ´ne;;;-1
7325;COM;84;7;71;1;UCEL;Ucel;Ucel;703;;Ucel;;;0
7326;COM;84;7;71;1;USCLADES ET RIEUTORD;Usclades-et-Rieutord;Usclades-et-Rieutord;713;;Usclades-et-Rieutord;;;0
7327;COM;84;7;71;1;UZER;Uzer;Uzer;715;;Uzer;44.516667;4.333333;0
7328;COM;84;7;71;0;VAGNAS;Vagnas;Vagnas;715;;Vagnas;44.35;4.383333;0
7329;COM;84;7;71;0;VALGORGE;Valgorge;Valgorge;716;;Valgorge;44.583333;4.116667;0
7330;COM;84;7;71;0;VALLON PONT D ARC;'Vallon-Pont-d''Arc';'Vallon-Pont-d''Arc';715;;'Vallon-Pont-d''Arc';44.4;4.4;-1
7331;COM;84;7;71;0;VALS LES BAINS;Vals-les-Bains;Vals-les-Bains;703;;Vals-les-Bains;44.666667;4.366667;0
7332;COM;84;7;72;0;VALVIGNERES;Valvignères;Valvignères;712;;ValvignÃ¨res;44.5;4.583333;0
7333;COM;84;7;73;0;VANOSC;Vanosc;Vanosc;702;;Vanosc;45.216667;4.55;-1
7334;COM;84;7;71;4;VANS;Vans;Les Vans;716;;Vans (Les);44.4;4.133333;0
7335;COM;84;7;73;0;VAUDEVANT;Vaudevant;Vaudevant;708;;Vaudevant;45.1;4.616667;0
7336;COM;84;7;71;0;VERNON;Vernon;Vernon;716;;Vernon;44.5;4.233333;-1
7337;COM;84;7;73;0;VERNOSC LES ANNONAY;Vernosc-lès-Annonay;Vernosc-lès-Annonay;702;;Vernosc-lÃ¨s-Annonay;45.216667;4.716667;-1
7338;COM;84;7;72;0;VERNOUX EN VIVARAIS;Vernoux-en-Vivarais;Vernoux-en-Vivarais;717;;Vernoux-en-Vivarais;44.9;4.65;-1
7339;COM;84;7;71;0;VESSEAUX;Vesseaux;Vesseaux;704;;Vesseaux;44.633333;4.45;-1
7340;COM;84;7;72;0;VEYRAS;Veyras;Veyras;710;;Veyras;44.733333;4.566667;0
7341;COM;84;7;71;0;VILLENEUVE DE BERG;Villeneuve-de-Berg;Villeneuve-de-Berg;712;;Villeneuve-de-Berg;44.55;4.5;-1
7342;COM;84;7;73;0;VILLEVOCANCE;Villevocance;Villevocance;702;;Villevocance;45.233333;4.583333;-1
7343;COM;84;7;71;0;VINEZAC;Vinezac;Vinezac;704;;Vinezac;;;0
7344;COM;84;7;73;0;VINZIEUX;Vinzieux;Vinzieux;711;;Vinzieux;45.333333;4.7;0
7345;COM;84;7;73;0;VION;Vion;Vion;714;;Vion;45.1;4.8;0
7346;COM;84;7;72;0;VIVIERS;Viviers;Viviers;705;;Viviers;44.483333;4.683333;0
7347;COM;84;7;73;0;VOCANCE;Vocance;Vocance;702;;Vocance;45.2;4.55;0
7348;COM;84;7;71;0;VOGUE;Vogüé;Vogüé;715;;VogÃ¼Ã©;44.55;4.416667;0
7349;COM;84;7;72;3;VOULTE SUR RHONE;Voulte-sur-Rhône;La Voulte-sur-Rhône;717;;Voulte-sur-RhÃ´ne (La);44.8;4.783333;-1
8001;COM;44;8;82;1;ACY ROMANCE;Acy-Romance;Acy-Romance;811;;Acy-Romance;49.5;4.333333;0
8003;COM;44;8;81;1;AIGLEMONT;Aiglemont;Aiglemont;818;;Aiglemont;49.783333;4.783333;0
8004;COM;44;8;82;1;AIRE;Aire;Aire;808;;Aire;49.483333;4.166667;0
8005;COM;44;8;82;1;ALINCOURT;Alincourt;Alincourt;808;;Alincourt;49.4;4.35;-1
8006;COM;44;8;84;1;ALLAND HUY ET SAUSSEUIL;'Alland''Huy-et-Sausseuil';'Alland''Huy-et-Sausseuil';801;;'Alland''Huy-et-Sausseuil';49.516667;4.566667;1
8008;COM;44;8;82;1;AMAGNE;Amagne;Amagne;811;;Amagne;49.516667;4.5;0
8010;COM;44;8;82;1;AMBLY FLEURY;Ambly-Fleury;Ambly-Fleury;811;;Ambly-Fleury;49.483333;4.483333;0
8011;COM;44;8;81;1;ANCHAMPS;Anchamps;Anchamps;812;;Anchamps;49.933333;4.683333;0
8013;COM;44;8;83;1;ANGECOURT;Angecourt;Angecourt;819;;Angecourt;49.633333;4.983333;-1
8014;COM;44;8;82;1;ANNELLES;Annelles;Annelles;808;;Annelles;49.433333;4.416667;0
8015;COM;44;8;81;1;ANTHENY;Antheny;Antheny;817;;Antheny;49.85;4.316667;-1
8016;COM;44;8;81;1;AOUSTE;Aouste;Aouste;817;;Aouste;49.783333;4.316667;0
8017;COM;44;8;84;1;APREMONT;Apremont;Apremont;801;;Apremont;49.266667;5;1
8018;COM;44;8;84;1;ARDEUIL ET MONTFAUXELLES;Ardeuil-et-Montfauxelles;Ardeuil-et-Montfauxelles;801;;Ardeuil-et-Montfauxelles;49.266667;4.716667;0
8019;COM;44;8;84;4;GRANDES ARMOISES;Grandes-Armoises;Les Grandes-Armoises;819;;Les Grandes-Armoises;49.533333;4.9;1
8020;COM;44;8;84;4;PETITES ARMOISES;Petites-Armoises;Les Petites-Armoises;819;;Les Petites-Armoises;49.5;4.816667;1
8021;COM;44;8;82;1;ARNICOURT;Arnicourt;Arnicourt;811;;Arnicourt;49.55;4.35;-1
8022;COM;44;8;81;1;ARREUX;Arreux;Arreux;805;;Arreux;49.833333;4.65;0
8023;COM;44;8;83;1;ARTAISE LE VIVIER;Artaise-le-Vivier;Artaise-le-Vivier;819;;Artaise-le-Vivier;49.583333;4.9;-1
8024;COM;44;8;82;1;ASFELD;Asfeld;Asfeld;808;;Asfeld;49.466667;4.116667;0
8025;COM;44;8;84;1;ATTIGNY;Attigny;Attigny;801;;Attigny;49.483333;4.583333;0
8026;COM;44;8;81;1;AUBIGNY LES POTHEES;Aubigny-les-Pothées;Aubigny-les-Pothées;817;;Aubigny-les-PothÃ©es;49.783333;4.433333;-1
8027;COM;44;8;82;1;AUBONCOURT VAUZELLES;Auboncourt-Vauzelles;Auboncourt-Vauzelles;817;;Auboncourt-Vauzelles;49.55;4.5;-1
8028;COM;44;8;81;1;AUBRIVES;Aubrives;Aubrives;809;;Aubrives;50.1;4.766667;0
8029;COM;44;8;83;1;AUFLANCE;Auflance;Auflance;803;;Auflance;49.616667;5.283333;0
8030;COM;44;8;81;1;AUGE;Auge;Auge;813;;Auge;49.85;4.266667;0
8031;COM;44;8;84;1;AURE;Aure;Aure;801;;Aure;49.266667;4.633333;0
8032;COM;44;8;82;1;AUSSONCE;Aussonce;Aussonce;808;;Aussonce;49.35;4.316667;0
8033;COM;44;8;84;1;AUTHE;Authe;Authe;819;;Authe;49.45;4.883333;0
8034;COM;44;8;83;1;AUTRECOURT ET POURRON;Autrecourt-et-Pourron;Autrecourt-et-Pourron;803;;Autrecourt-et-Pourron;49.616667;5.033333;-1
8035;COM;44;8;84;1;AUTRUCHE;Autruche;Autruche;819;;Autruche;49.45;4.9;0
8036;COM;44;8;84;1;AUTRY;Autry;Autry;801;;Autry;49.266667;4.833333;0
8037;COM;44;8;81;1;AUVILLERS LES FORGES;Auvillers-les-Forges;Auvillers-les-Forges;813;;Auvillers-les-Forges;49.866667;4.35;-1
8038;COM;44;8;82;1;AVANCON;Avançon;Avançon;808;;AvanÃ§on;49.483333;4.25;0
8039;COM;44;8;82;1;AVAUX;Avaux;Avaux;808;;Avaux;49.45;4.083333;0
8040;COM;44;8;81;4;AYVELLES;Ayvelles;Les Ayvelles;810;;Les Ayvelles;49.7;4.766667;0
8041;COM;44;8;81;0;BAALONS;Baâlons;Baâlons;810;;BaÃ¢lons;;;0
8043;COM;44;8;83;0;BALAN;Balan;Balan;816;;Balan;49.683333;4.966667;0
8044;COM;44;8;82;0;BALHAM;Balham;Balham;808;;Balham;49.483333;4.166667;0
8045;COM;44;8;84;0;BALLAY;Ballay;Ballay;819;;Ballay;49.433333;4.75;-1
8046;COM;44;8;82;0;BANOGNE RECOUVRANCE;Banogne-Recouvrance;Banogne-Recouvrance;808;;Banogne-Recouvrance;49.566667;4.116667;-1
8047;COM;44;8;81;0;BARBAISE;Barbaise;Barbaise;817;;Barbaise;49.666667;4.566667;-1
8048;COM;44;8;82;0;BARBY;Barby;Barby;811;;Barby;49.516667;4.316667;0
8049;COM;44;8;84;0;BAR LES BUZANCY;Bar-lès-Buzancy;Bar-lès-Buzancy;819;;Bar-lÃ¨s-Buzancy;49.433333;4.95;0
8052;COM;44;8;84;0;BAYONVILLE;Bayonville;Bayonville;819;;Bayonville;;;-1
8053;COM;44;8;83;0;BAZEILLES;Bazeilles;Bazeilles;816;;Bazeilles;49.666667;4.983333;-1
8055;COM;44;8;83;0;BEAUMONT EN ARGONNE;Beaumont-en-Argonne;Beaumont-en-Argonne;803;;Beaumont-en-Argonne;49.533333;5.05;1
8056;COM;44;8;84;0;BEFFU ET LE MORTHOMME;Beffu-et-le-Morthomme;Beffu-et-le-Morthomme;801;;Beffu-et-le-Morthomme;;;0
8057;COM;44;8;84;0;BELLEVILLE ET CHATILLON SUR BAR;Belleville-et-Châtillon-sur-Bar;Belleville-et-Châtillon-sur-Bar;819;;Belleville-et-ChÃ¢tillon-sur-Bar;;;1
8058;COM;44;8;81;0;BELVAL;Belval;Belval;804;;Belval;49.783333;4.633333;1
8059;COM;44;8;84;0;BELVAL BOIS DES DAMES;Belval-Bois-des-Dames;Belval-Bois-des-Dames;819;;Belval-Bois-des-Dames;49.466667;5.033333;1
8060;COM;44;8;82;0;BERGNICOURT;Bergnicourt;Bergnicourt;808;;Bergnicourt;49.416667;4.25;-1
8061;COM;44;8;84;3;BERLIERE;Berlière;La Berlière;819;;La BerliÃ¨re;49.533333;4.916667;0
8062;COM;44;8;82;0;BERTONCOURT;Bertoncourt;Bertoncourt;811;;Bertoncourt;49.533333;4.4;-1
8063;COM;44;8;83;3;BESACE;Besace;La Besace;819;;La Besace;49.566667;4.966667;0
8064;COM;44;8;82;0;BIERMES;Biermes;Biermes;811;;Biermes;49.483333;4.383333;0
8065;COM;44;8;83;0;BIEVRES;Bièvres;Bièvres;803;;BiÃ¨vres;49.558333;5.266667;0
8066;COM;44;8;82;0;BIGNICOURT;Bignicourt;Bignicourt;808;;Bignicourt;49.4;4.416667;-1
8067;COM;44;8;83;0;BLAGNY;Blagny;Blagny;803;;Blagny;49.616667;5.183333;0
8069;COM;44;8;81;0;BLANCHEFOSSE ET BAY;Blanchefosse-et-Bay;Blanchefosse-et-Bay;817;;Blanchefosse-et-Bay;;;1
8070;COM;44;8;82;0;BLANZY LA SALONNAISE;Blanzy-la-Salonnaise;Blanzy-la-Salonnaise;808;;Blanzy-la-Salonnaise;49.483333;4.166667;-1
8071;COM;44;8;81;0;BLOMBAY;Blombay;Blombay;813;;Blombay;49.816667;4.45;0
8073;COM;44;8;81;0;BOSSUS LES RUMIGNY;Bossus-lès-Rumigny;Bossus-lès-Rumigny;817;;Bossus-lÃ¨s-Rumigny;49.833333;4.25;1
8074;COM;44;8;84;0;BOUCONVILLE;Bouconville;Bouconville;801;;Bouconville;49.25;4.766667;-1
8075;COM;44;8;84;0;BOULT AUX BOIS;Boult-aux-Bois;Boult-aux-Bois;819;;Boult-aux-Bois;49.433333;4.833333;0
8076;COM;44;8;81;0;BOULZICOURT;Boulzicourt;Boulzicourt;810;;Boulzicourt;49.7;4.7;-1
8077;COM;44;8;84;0;BOURCQ;Bourcq;Bourcq;801;;Bourcq;49.383333;4.633333;0
8078;COM;44;8;81;0;BOURG FIDELE;Bourg-Fidèle;Bourg-Fidèle;813;;Bourg-FidÃ¨le;49.883333;4.533333;-1
8080;COM;44;8;81;0;BOUVELLEMONT;Bouvellemont;Bouvellemont;810;;Bouvellemont;49.583333;4.65;0
8081;COM;44;8;81;0;BOGNY SUR MEUSE;Bogny-sur-Meuse;Bogny-sur-Meuse;802;;Bogny-sur-Meuse;49.85;4.77;-1
8082;COM;44;8;84;0;BRECY BRIERES;Brécy-Brières;Brécy-Brières;801;;BrÃ©cy-BriÃ¨res;49.316667;4.766667;0
8083;COM;44;8;83;0;BREVILLY;Brévilly;Brévilly;803;;BrÃ©villy;49.666667;5.083333;-1
8084;COM;44;8;82;0;BRIENNE SUR AISNE;Brienne-sur-Aisne;Brienne-sur-Aisne;808;;Brienne-sur-Aisne;49.433333;4.05;-1
8085;COM;44;8;84;0;BRIEULLES SUR BAR;Brieulles-sur-Bar;Brieulles-sur-Bar;819;;Brieulles-sur-Bar;49.483333;4.85;-1
8086;COM;44;8;84;0;BRIQUENAY;Briquenay;Briquenay;819;;Briquenay;49.4;4.883333;0
8087;COM;44;8;81;0;BROGNON;Brognon;Brognon;813;;Brognon;49.933333;4.3;-1
8088;COM;44;8;83;0;BULSON;Bulson;Bulson;819;;Bulson;49.633333;4.916667;0
8089;COM;44;8;84;0;BUZANCY;Buzancy;Buzancy;819;;Buzancy;49.416667;4.95;0
8090;COM;44;8;83;0;CARIGNAN;Carignan;Carignan;803;;Carignan;49.633333;5.166667;1
8092;COM;44;8;84;0;CAUROY;Cauroy;Cauroy;801;;Cauroy;49.35;4.466667;0
8094;COM;44;8;81;0;CERNION;Cernion;Cernion;817;;Cernion;49.8;4.425;0
8095;COM;44;8;81;0;CHAGNY;Chagny;Chagny;810;;Chagny;49.583333;4.7;0
8096;COM;44;8;81;0;CHALANDRY ELAIRE;Chalandry-Elaire;Chalandry-Elaire;810;;Chalandry-Elaire;49.716667;4.75;-1
8097;COM;44;8;84;0;CHALLERANGE;Challerange;Challerange;801;;Challerange;49.316667;4.75;-1
8098;COM;44;8;84;0;CHAMPIGNEULLE;Champigneulle;Champigneulle;801;;Champigneulle;49.35;4.916667;-1
8099;COM;44;8;81;0;CHAMPIGNEUL SUR VENCE;Champigneul-sur-Vence;Champigneul-sur-Vence;810;;Champigneul-sur-Vence;49.7;4.65;-1
8100;COM;44;8;81;0;CHAMPLIN;Champlin;Champlin;817;;Champlin;49.833333;4.333333;0
8101;COM;44;8;83;3;CHAPELLE;Chapelle;La Chapelle;815;;La Chapelle;49.733333;5.016667;0
8102;COM;44;8;82;0;CHAPPES;Chappes;Chappes;817;;Chappes;49.608333;4.275;0
8103;COM;44;8;84;0;CHARBOGNE;Charbogne;Charbogne;801;;Charbogne;49.5;4.6;0
8104;COM;44;8;84;0;CHARDENY;Chardeny;Chardeny;801;;Chardeny;49.416667;4.6;-1
8105;COM;44;8;81;0;CHARLEVILLE MEZIERES;Charleville-Mézières;Charleville-Mézières;898;;Charleville-MÃ©ziÃ¨res;49.766667;4.716667;-1
8105;COM;44;8;81;0;CHARLEVILLE MEZIERES;Charleville-Mézières;Charleville-Mézières;898;;Charleville-MÃ©ziÃ¨res;49.766667;4.716667;-1
8106;COM;44;8;81;0;CHARNOIS;Charnois;Charnois;809;;Charnois;50.1;4.808;-1
8107;COM;44;8;82;0;CHATEAU PORCIEN;Château-Porcien;Château-Porcien;808;;ChÃ¢teau-Porcien;49.533333;4.25;0
8109;COM;44;8;84;0;CHATEL CHEHERY;Chatel-Chéhéry;Chatel-Chéhéry;801;;Chatel-ChÃ©hÃ©ry;49.283333;4.95;-1
8110;COM;44;8;81;2;CHATELET SUR SORMONNE;Châtelet-sur-Sormonne;Le Châtelet-sur-Sormonne;813;;Le ChÃ¢telet-sur-Sormonne;49.833333;4.516667;-1
8111;COM;44;8;82;2;CHATELET SUR RETOURNE;Châtelet-sur-Retourne;Le Châtelet-sur-Retourne;808;;Le ChÃ¢telet-sur-Retourne;49.416667;4.283333;-1
8113;COM;44;8;82;0;CHAUMONT PORCIEN;Chaumont-Porcien;Chaumont-Porcien;817;;Chaumont-Porcien;49.65;4.25;0
8115;COM;44;8;83;0;CHEMERY CHEHERY;Chémery-Chéhéry;Chémery-Chéhéry;889;;ChÃ©mery-sur-Bar;;;0
8116;COM;44;8;84;0;BAIRON ET SES ENVIRONS;Bairon et ses environs;Bairon et ses environs;819;;Le Chesne;49.516667;4.766667;0
8117;COM;44;8;82;0;CHESNOIS AUBONCOURT;Chesnois-Auboncourt;Chesnois-Auboncourt;817;;Chesnois-Auboncourt;49.566667;4.566667;-1
8119;COM;44;8;83;0;CHEVEUGES;Cheveuges;Cheveuges;814;;Cheveuges;49.666667;4.866667;0
8120;COM;44;8;84;0;CHEVIERES;Chevières;Chevières;801;;CheviÃ¨res;49.333333;4.9;0
8121;COM;44;8;81;0;CHILLY;Chilly;Chilly;813;;Chilly;49.833333;4.466667;-1
8122;COM;44;8;81;0;CHOOZ;Chooz;Chooz;809;;Chooz;50.1;4.80825;0
8123;COM;44;8;84;0;CHUFFILLY ROCHE;Chuffilly-Roche;Chuffilly-Roche;801;;Chuffilly-Roche;49.45;4.616667;-1
8124;COM;44;8;81;0;CLAVY WARBY;Clavy-Warby;Clavy-Warby;817;;Clavy-Warby;49.75;4.55;0
8125;COM;44;8;81;0;CLIRON;Cliron;Cliron;804;;Cliron;;;0
8126;COM;44;8;82;0;CONDE LES HERPY;Condé-lès-Herpy;Condé-lès-Herpy;808;;CondÃ©-lÃ¨s-Herpy;49.533333;4.233333;0
8128;COM;44;8;84;0;CONDE LES AUTRY;Condé-lès-Autry;Condé-lès-Autry;801;;CondÃ©-lÃ¨s-Autry;49.25;4.85;0
8130;COM;44;8;84;0;CONTREUVE;Contreuve;Contreuve;801;;Contreuve;49.366667;4.633333;0
8131;COM;44;8;84;0;CORNAY;Cornay;Cornay;801;;Cornay;49.3;4.95;0
8132;COM;44;8;82;0;CORNY MACHEROMENIL;Corny-Machéroménil;Corny-Machéroménil;811;;Corny-MachÃ©romÃ©nil;49.583333;4.433333;-1
8133;COM;44;8;82;0;COUCY;Coucy;Coucy;811;;Coucy;49.5;4.45;0
8134;COM;44;8;84;0;COULOMMES ET MARQUENY;Coulommes-et-Marqueny;Coulommes-et-Marqueny;801;;Coulommes-et-Marqueny;49.433333;4.583333;0
8135;COM;44;8;84;3;CROIX AUX BOIS;Croix-aux-Bois;La Croix-aux-Bois;819;;La Croix-aux-Bois;49.4;4.8;0
8136;COM;44;8;83;0;DAIGNY;Daigny;Daigny;816;;Daigny;49.716667;5;0
8137;COM;44;8;81;0;DAMOUZY;Damouzy;Damouzy;805;;Damouzy;49.8;4.666667;-1
8138;COM;44;8;83;4;DEUX VILLES;Deux-Villes;Les Deux-Villes;803;;Les Deux-Villes;;;-1
8139;COM;44;8;81;0;DEVILLE;Deville;Deville;802;;Deville;49.883333;4.7;-1
8140;COM;44;8;81;0;DOM LE MESNIL;Dom-le-Mesnil;Dom-le-Mesnil;810;;Dom-le-Mesnil;49.683333;4.8;0
8141;COM;44;8;81;0;DOMMERY;Dommery;Dommery;817;;Dommery;49.666667;4.466667;0
